Datetime,Cancel_Type,Vehicle Type,Ride Distance,Booking Value,is_cancelled,Hour,Is_Weekend,Pickup Location
2024-04-29 22:39:08,Driver Cancelled,Auto,,,1,22,0,Sonipat
2024-05-06 13:35:55,Completed,Auto,31.5,441.0,0,13,0,Sadar Bazar Gurgaon
2024-09-13 15:20:50,Driver Cancelled,Go Sedan,,,1,15,0,Netaji Subhash Place
2024-05-18 06:30:30,Completed,Premier Sedan,4.26,788.0,0,6,1,Lajpat Nagar
2024-10-06 21:53:22,Completed,Auto,46.74,459.0,0,21,1,Indraprastha
2024-10-10 03:56:19,Completed,Go Sedan,48.35,473.0,0,3,0,Panchsheel Park
2024-05-14 06:39:13,Completed,Bike,49.87,503.0,0,6,0,Noida Sector 62
2024-12-28 15:23:53,Completed,Go Mini,22.67,586.0,0,15,1,Badarpur
2024-11-11 16:22:48,Driver Cancelled,Auto,,,1,16,0,South Extension
2024-08-20 09:51:13,Driver Cancelled,Bike,,,1,9,0,Sikanderpur
2024-05-29 22:39:15,Completed,Go Mini,45.17,236.0,0,22,0,Preet Vihar
2024-11-19 17:42:35,Completed,Go Mini,23.07,73.0,0,17,0,Kadarpur
2024-11-27 08:10:57,Completed,Premier Sedan,4.08,355.0,0,8,0,Malviya Nagar
2024-10-02 02:51:56,Completed,Auto,41.97,663.0,0,2,0,Pitampura
2024-04-13 18:30:55,Completed,Auto,38.82,886.0,0,18,1,Kalkaji
2024-12-29 19:49:23,Completed,Auto,30.4,292.0,0,19,1,Anand Vihar ISBT
2024-06-05 10:39:57,Completed,Auto,19.78,564.0,0,10,0,Gurgaon Sector 29
2024-04-08 18:09:35,Driver Cancelled,Bike,,,1,18,0,Noida Film City
2024-05-26 20:42:23,Completed,Go Mini,47.2,619.0,0,20,1,Hero Honda Chowk
2024-10-03 09:05:53,Completed,Go Mini,17.43,963.0,0,9,0,Khan Market
2024-07-23 01:52:02,Completed,Auto,14.43,427.0,0,1,0,Jahangirpuri
2024-10-09 02:44:58,Completed,Auto,22.92,60.0,0,2,0,Chhatarpur
2024-11-06 13:15:08,Completed,Bike,32.15,697.0,0,13,0,Dilshad Garden
2024-02-17 11:09:37,Completed,Go Mini,43.08,953.0,0,11,1,Arjangarh
2024-08-19 16:35:23,Completed,Go Mini,48.91,342.0,0,16,0,Chirag Delhi
2024-07-08 13:53:17,Driver Cancelled,Go Sedan,,,1,13,0,Kashmere Gate ISBT
2024-08-19 14:05:34,Completed,Go Mini,32.46,935.0,0,14,0,Civil Lines Gurgaon
2024-05-13 19:07:57,Completed,Auto,11.44,566.0,0,19,0,IGNOU Road
2024-02-28 15:56:29,Completed,Bike,42.18,459.0,0,15,0,Sultanpur
2024-03-05 13:01:21,Customer Cancelled,Auto,,,1,13,0,Laxmi Nagar
2024-11-10 10:53:47,Driver Cancelled,Go Sedan,,,1,10,1,Dilshad Garden
2024-06-10 17:20:23,Completed,Go Mini,40.16,401.0,0,17,0,South Extension
2024-07-13 20:13:00,Completed,Uber XL,4.01,509.0,0,20,1,Tis Hazari
2024-07-13 08:57:24,Driver Cancelled,Go Mini,,,1,8,1,Nawada
2024-01-16 02:31:09,Completed,eBike,15.59,905.0,0,2,0,Basai Dhankot
2024-05-30 16:19:02,Completed,Go Mini,47.72,312.0,0,16,0,GTB Nagar
2024-07-04 17:14:35,No Driver Found,Bike,,,1,17,0,Vatika Chowk
2024-05-09 09:16:04,Completed,Auto,34.36,103.0,0,9,0,Meerut
2024-02-04 21:29:14,Completed,Bike,11.93,425.0,0,21,1,Mundka
2024-06-06 17:48:55,Completed,Premier Sedan,42.82,309.0,0,17,0,Netaji Subhash Place
2024-07-30 21:13:50,Incomplete,Go Mini,12.63,103.0,1,21,0,MG Road
2024-08-23 15:15:50,Completed,Auto,43.14,379.0,0,15,0,Netaji Subhash Place
2024-05-01 18:52:59,Driver Cancelled,Auto,,,1,18,0,Manesar
2024-03-18 17:22:40,No Driver Found,Auto,,,1,17,0,Gurgaon Sector 56
2024-09-16 12:20:07,Completed,Go Mini,40.59,623.0,0,12,0,Green Park
2024-12-25 18:07:10,Completed,Go Mini,20.32,743.0,0,18,0,Gwal Pahari
2024-07-25 14:39:37,Completed,Premier Sedan,48.8,647.0,0,14,0,Cyber Hub
2024-03-04 18:44:28,Customer Cancelled,Auto,,,1,18,0,Noida Sector 62
2024-10-30 03:42:37,Completed,Go Mini,42.16,1364.0,0,3,0,Pataudi Chowk
2024-07-24 05:25:09,Driver Cancelled,Go Sedan,,,1,5,0,Satguru Ram Singh Marg
2024-05-13 17:29:47,Driver Cancelled,Go Mini,,,1,17,0,Badarpur
2024-09-29 19:08:22,Completed,Auto,47.98,890.0,0,19,1,Badshahpur
2024-12-24 18:06:50,Completed,Go Sedan,46.78,162.0,0,18,0,Pragati Maidan
2024-11-23 14:38:02,Completed,Auto,27.68,242.0,0,14,1,Jor Bagh
2024-02-22 19:18:56,Completed,Premier Sedan,27.62,342.0,0,19,0,Sikanderpur
2024-01-11 16:19:12,Completed,Go Mini,17.92,316.0,0,16,0,Maidan Garhi
2024-08-26 21:41:12,Completed,Auto,30.53,1286.0,0,21,0,New Colony
2024-04-02 14:06:02,Driver Cancelled,Auto,,,1,14,0,Sarojini Nagar
2024-12-01 16:49:53,Incomplete,Bike,14.78,274.0,1,16,1,Gurgaon Sector 56
2024-02-05 19:24:59,No Driver Found,Premier Sedan,,,1,19,0,Raj Nagar Extension
2024-03-06 18:05:10,Completed,Bike,45.97,689.0,0,18,0,Manesar
2024-09-22 15:53:15,Driver Cancelled,Auto,,,1,15,1,Azadpur
2024-07-24 23:28:39,Driver Cancelled,eBike,,,1,23,0,Cyber Hub
2024-04-24 04:51:55,Completed,Premier Sedan,24.06,504.0,0,4,0,Kashmere Gate
2024-04-12 09:09:48,Completed,Go Sedan,9.44,231.0,0,9,0,Jahangirpuri
2024-12-28 03:45:50,Completed,Premier Sedan,24.98,824.0,0,3,1,Mansarovar Park
2024-09-09 21:25:37,Completed,Uber XL,10.78,478.0,0,21,0,Khan Market
2024-03-16 14:26:34,Completed,Bike,40.59,432.0,0,14,1,Panipat
2024-04-30 11:35:16,Completed,Bike,5.75,606.0,0,11,0,Saket
2024-08-12 16:59:05,Completed,Auto,42.66,328.0,0,16,0,Sultanpur
2024-10-21 06:06:08,Customer Cancelled,Premier Sedan,,,1,6,0,Ghitorni
2024-10-15 11:25:04,Completed,Premier Sedan,36.13,156.0,0,11,0,Shastri Park
2024-03-06 11:49:24,Completed,Go Sedan,44.08,105.0,0,11,0,Rithala
2024-05-07 11:55:31,Driver Cancelled,Go Sedan,,,1,11,0,Akshardham
2024-07-28 20:08:07,Customer Cancelled,Go Sedan,,,1,20,1,IFFCO Chowk
2024-01-24 10:32:59,Completed,Auto,35.76,213.0,0,10,0,Huda City Centre
2024-08-29 02:37:10,Completed,Bike,45.0,620.0,0,2,0,Kashmere Gate ISBT
2024-02-07 21:52:08,Driver Cancelled,Bike,,,1,21,0,Laxmi Nagar
2024-10-02 23:59:15,Completed,Go Mini,45.07,83.0,0,23,0,South Extension
2024-12-01 13:31:45,Driver Cancelled,Go Sedan,,,1,13,1,Badshahpur
2024-12-30 17:45:30,Completed,Bike,3.86,821.0,0,17,0,Ashok Vihar
2024-07-06 19:41:22,Customer Cancelled,Go Mini,,,1,19,1,Jahangirpuri
2024-01-27 13:53:18,Completed,Premier Sedan,49.18,176.0,0,13,1,Pitampura
2024-12-26 07:10:12,Incomplete,Go Mini,7.41,315.0,1,7,0,Nawada
2024-08-23 11:47:22,Completed,Auto,14.49,82.0,0,11,0,DLF City Court
2024-04-28 01:17:51,Completed,Uber XL,15.3,221.0,0,1,1,Nehru Place
2024-03-07 12:34:46,Customer Cancelled,Premier Sedan,,,1,12,0,Pragati Maidan
2024-01-02 09:03:00,Driver Cancelled,eBike,,,1,9,0,Munirka
2024-01-21 19:25:02,Driver Cancelled,Auto,,,1,19,1,Vishwavidyalaya
2024-06-05 13:02:32,Completed,Bike,15.53,901.0,0,13,0,Sohna Road
2024-02-14 14:46:37,Completed,Go Sedan,6.84,1523.0,0,14,0,Saket A Block
2024-02-24 23:05:49,No Driver Found,Auto,,,1,23,1,Adarsh Nagar
2024-01-19 21:48:21,Completed,Premier Sedan,27.22,582.0,0,21,0,Yamuna Bank
2024-07-02 15:09:07,Completed,Auto,31.65,133.0,0,15,0,AIIMS
2024-02-27 09:33:05,Completed,Auto,38.25,508.0,0,9,0,Green Park
2024-04-15 12:25:23,Customer Cancelled,Auto,,,1,12,0,Greater Kailash
2024-07-31 22:13:15,Completed,Bike,12.14,999.0,0,22,0,Madipur
2024-10-14 23:39:15,Completed,Auto,9.76,713.0,0,23,0,Panchsheel Park
2024-12-23 19:00:24,Completed,Premier Sedan,10.63,96.0,0,19,0,Mandi House
2024-08-29 19:47:03,Completed,Auto,15.32,595.0,0,19,0,Kanhaiya Nagar
2024-09-06 16:43:36,Driver Cancelled,Go Sedan,,,1,16,0,Mayur Vihar
2024-03-22 16:52:05,Completed,Auto,8.76,256.0,0,16,0,Ghitorni Village
2024-12-11 10:17:35,Completed,Auto,22.4,449.0,0,10,0,Adarsh Nagar
2024-08-09 22:33:01,Driver Cancelled,Bike,,,1,22,0,Aya Nagar
2024-02-03 19:43:12,Completed,Premier Sedan,12.73,373.0,0,19,1,Pataudi Chowk
2024-07-24 06:09:08,Completed,Go Mini,28.77,445.0,0,6,0,Badshahpur
2024-10-19 10:43:36,Completed,Premier Sedan,8.86,1563.0,0,10,1,Mehrauli
2024-10-29 06:22:50,Driver Cancelled,Auto,,,1,6,0,Indraprastha
2024-02-07 18:58:54,No Driver Found,Auto,,,1,18,0,Chirag Delhi
2024-03-29 20:42:13,No Driver Found,Go Sedan,,,1,20,0,Botanical Garden
2024-05-15 15:02:03,Completed,Go Sedan,30.28,486.0,0,15,0,Indirapuram
2024-06-20 11:34:09,Completed,Premier Sedan,40.38,480.0,0,11,0,Noida Film City
2024-09-14 10:19:51,Completed,Bike,45.56,162.0,0,10,1,Jahangirpuri
2024-04-18 17:43:38,Completed,Bike,47.18,964.0,0,17,0,Udyog Vihar Phase 4
2024-03-12 18:26:42,Completed,Bike,46.93,68.0,0,18,0,Kherki Daula Toll
2024-11-25 18:19:32,Driver Cancelled,Go Sedan,,,1,18,0,Mansarovar Park
2024-05-23 19:10:04,Completed,Auto,43.81,77.0,0,19,0,Munirka
2024-12-21 20:12:48,Completed,Auto,38.53,1596.0,0,20,1,Pragati Maidan
2024-07-03 08:59:05,Driver Cancelled,Go Mini,,,1,8,0,Nirman Vihar
2024-02-16 18:13:26,No Driver Found,Auto,,,1,18,0,Punjabi Bagh
2024-07-24 19:53:26,Completed,Bike,33.61,983.0,0,19,0,Chandni Chowk
2024-05-23 00:27:47,Completed,Go Mini,24.62,68.0,0,0,0,Gurgaon Railway Station
2024-05-04 22:00:18,Completed,Premier Sedan,33.8,493.0,0,22,1,Sikanderpur
2024-10-02 17:11:05,Driver Cancelled,Go Sedan,,,1,17,0,Huda City Centre
2024-12-18 19:23:42,Completed,Auto,32.09,745.0,0,19,0,Sadar Bazar Gurgaon
2024-01-03 16:22:08,Driver Cancelled,eBike,,,1,16,0,Sikanderpur
2024-07-02 11:48:21,Completed,Premier Sedan,13.99,304.0,0,11,0,Inderlok
2024-08-30 07:07:23,Driver Cancelled,eBike,,,1,7,0,Rithala
2024-11-29 18:38:27,Completed,Auto,14.13,402.0,0,18,0,Delhi Gate
2024-09-27 18:46:11,No Driver Found,Auto,,,1,18,0,Nirman Vihar
2024-01-26 16:22:14,Completed,Go Mini,34.86,320.0,0,16,0,Panipat
2024-03-29 04:41:59,Completed,Bike,43.94,1247.0,0,4,0,Palam Vihar
2024-09-15 22:33:27,Completed,Premier Sedan,24.56,358.0,0,22,1,Tagore Garden
2024-11-23 19:05:58,Completed,Auto,32.14,86.0,0,19,1,Rajouri Garden
2024-11-13 11:49:33,Driver Cancelled,Go Sedan,,,1,11,0,Kashmere Gate
2024-02-05 19:48:28,Customer Cancelled,Premier Sedan,,,1,19,0,Mansarovar Park
2024-03-08 14:00:29,Completed,Go Mini,43.31,85.0,0,14,0,Pitampura
2024-08-21 13:03:15,Completed,Go Sedan,30.94,311.0,0,13,0,Karol Bagh
2024-05-13 19:39:38,Driver Cancelled,Premier Sedan,,,1,19,0,Jasola
2024-10-02 09:12:38,Incomplete,Auto,7.87,98.0,1,9,0,Noida Sector 62
2024-05-27 17:16:04,Completed,Go Mini,15.24,130.0,0,17,0,Shastri Nagar
2024-11-23 08:54:09,Completed,Go Mini,27.38,367.0,0,8,1,Rohini
2024-03-30 13:43:56,Completed,Premier Sedan,4.5,420.0,0,13,1,Malviya Nagar
2024-07-05 10:34:23,Completed,Uber XL,9.87,510.0,0,10,0,Welcome
2024-02-16 21:14:25,Completed,Auto,16.5,83.0,0,21,0,Malviya Nagar
2024-08-26 03:34:22,Completed,Premier Sedan,41.88,158.0,0,3,0,Noida Extension
2024-10-26 20:23:08,Completed,Go Sedan,32.9,1211.0,0,20,1,Jahangirpuri
2024-08-10 09:12:53,Completed,Bike,36.68,313.0,0,9,1,GTB Nagar
2024-04-21 19:10:08,Completed,Bike,20.38,97.0,0,19,1,Bhiwadi
2024-01-30 17:59:06,Completed,Auto,47.2,142.0,0,17,0,Vaishali
2024-05-11 21:54:30,Completed,Go Sedan,10.02,257.0,0,21,1,Mehrauli
2024-05-25 15:20:19,Completed,Auto,2.99,110.0,0,15,1,Raj Nagar Extension
2024-01-23 18:52:40,Driver Cancelled,Go Mini,,,1,18,0,Badarpur
2024-05-09 09:59:46,Completed,Go Sedan,31.32,585.0,0,9,0,Pataudi Chowk
2024-04-21 16:53:42,Completed,Go Mini,36.64,697.0,0,16,1,IMT Manesar
2024-01-20 11:21:13,Completed,Go Sedan,47.01,1240.0,0,11,1,Ghitorni
2024-12-22 06:52:49,Driver Cancelled,Go Mini,,,1,6,1,Jama Masjid
2024-10-16 15:34:07,Customer Cancelled,Go Sedan,,,1,15,0,India Gate
2024-08-23 10:19:06,Completed,Premier Sedan,15.11,777.0,0,10,0,Gurgaon Sector 56
2024-05-29 19:30:57,Completed,Auto,38.26,95.0,0,19,0,Jhilmil
2024-10-08 07:40:03,Completed,Auto,47.12,484.0,0,7,0,Shivaji Park
2024-02-26 08:18:20,Incomplete,Go Sedan,9.59,301.0,1,8,0,DLF Phase 3
2024-01-21 18:10:37,Completed,Go Sedan,2.17,485.0,0,18,1,Yamuna Bank
2024-03-20 11:52:33,Completed,Go Sedan,42.9,76.0,0,11,0,Tis Hazari
2024-05-20 12:53:30,Completed,Auto,35.09,188.0,0,12,0,Huda City Centre
2024-09-07 13:54:20,Driver Cancelled,Auto,,,1,13,1,Ghaziabad
2024-09-19 16:57:48,Completed,Premier Sedan,45.58,443.0,0,16,0,Nirman Vihar
2024-05-12 09:51:14,Driver Cancelled,Auto,,,1,9,1,Govindpuri
2024-02-16 07:46:22,Driver Cancelled,Premier Sedan,,,1,7,0,Chhatarpur
2024-08-20 18:30:52,Completed,Auto,34.44,144.0,0,18,0,Manesar
2024-05-19 05:27:39,Driver Cancelled,Go Sedan,,,1,5,1,Udyog Vihar Phase 4
2024-12-18 18:08:25,No Driver Found,Bike,,,1,18,0,Sushant Lok
2024-12-27 18:08:03,Incomplete,Bike,7.21,268.0,1,18,0,Green Park
2024-03-05 19:33:38,Completed,Auto,14.3,118.0,0,19,0,Satguru Ram Singh Marg
2024-06-27 16:58:32,Completed,Bike,13.3,516.0,0,16,0,Keshav Puram
2024-01-18 17:50:42,Driver Cancelled,Go Sedan,,,1,17,0,Anand Vihar
2024-07-05 18:51:57,Driver Cancelled,Auto,,,1,18,0,Sushant Lok
2024-05-28 05:56:09,Completed,Auto,22.68,600.0,0,5,0,Arjangarh
2024-12-12 20:32:17,No Driver Found,Auto,,,1,20,0,Nawada
2024-01-04 22:58:02,Driver Cancelled,Go Mini,,,1,22,0,Aya Nagar
2024-01-15 09:20:39,Customer Cancelled,Bike,,,1,9,0,Malviya Nagar
2024-02-11 17:05:28,Completed,Go Sedan,20.88,339.0,0,17,1,Kashmere Gate
2024-02-05 18:27:13,Driver Cancelled,Auto,,,1,18,0,Tilak Nagar
2024-02-03 23:43:15,Completed,Uber XL,28.23,533.0,0,23,1,India Gate
2024-02-26 09:03:49,Completed,Premier Sedan,14.57,884.0,0,9,0,Tilak Nagar
2024-08-05 03:06:06,Completed,Go Mini,6.69,446.0,0,3,0,IFFCO Chowk
2024-09-24 20:53:11,Completed,Premier Sedan,10.62,675.0,0,20,0,Chhatarpur
2024-07-02 13:28:31,No Driver Found,Go Mini,,,1,13,0,Lajpat Nagar
2024-11-02 12:14:07,Completed,Uber XL,19.99,407.0,0,12,1,Ghaziabad
2024-07-31 20:46:08,Customer Cancelled,Go Sedan,,,1,20,0,Mundka
2024-08-19 14:52:54,Completed,Premier Sedan,12.04,219.0,0,14,0,Badarpur
2024-02-12 20:17:26,Completed,eBike,43.29,811.0,0,20,0,Moolchand
2024-05-17 10:02:17,Completed,Go Sedan,3.0,169.0,0,10,0,Gurgaon Railway Station
2024-07-07 09:37:31,Completed,Go Sedan,28.36,379.0,0,9,1,Ashok Park Main
2024-05-26 18:19:30,Incomplete,Auto,13.04,465.0,1,18,1,Anand Vihar ISBT
2024-06-03 21:14:38,Driver Cancelled,Auto,,,1,21,0,Vishwavidyalaya
2024-05-30 10:07:04,Completed,Uber XL,5.52,160.0,0,10,0,Subhash Chowk
2024-04-01 20:06:11,Completed,Go Sedan,11.93,153.0,0,20,0,Azadpur
2024-12-05 20:21:12,Driver Cancelled,Go Mini,,,1,20,0,Greater Noida
2024-11-28 15:08:47,Driver Cancelled,Go Mini,,,1,15,0,Rajiv Nagar
2024-07-16 16:23:25,Driver Cancelled,Auto,,,1,16,0,Chanakyapuri
2024-08-02 12:48:08,Driver Cancelled,eBike,,,1,12,0,Greater Kailash
2024-03-13 10:00:31,Completed,Premier Sedan,8.8,369.0,0,10,0,Nirman Vihar
2024-06-18 19:49:46,Completed,Auto,19.2,360.0,0,19,0,Rohini East
2024-12-28 14:02:01,Completed,Auto,28.84,828.0,0,14,1,Jor Bagh
2024-04-14 08:09:09,Completed,Go Sedan,33.08,791.0,0,8,1,Khan Market
2024-06-10 20:19:58,Completed,Go Mini,10.88,529.0,0,20,0,Karkarduma
2024-11-08 17:00:33,Completed,Premier Sedan,43.4,306.0,0,17,0,Lok Kalyan Marg
2024-02-10 08:25:19,Completed,Auto,15.83,131.0,0,8,1,Ghaziabad
2024-05-13 17:58:11,Completed,Go Sedan,9.61,651.0,0,17,0,Shastri Park
2024-07-27 19:05:27,Completed,Go Sedan,2.69,412.0,0,19,1,Peeragarhi
2024-01-31 09:57:25,Driver Cancelled,Auto,,,1,9,0,Botanical Garden
2024-05-26 10:28:54,Completed,Auto,12.52,984.0,0,10,1,Vasant Kunj
2024-03-31 21:06:58,Completed,Auto,27.76,375.0,0,21,1,DLF Phase 3
2024-09-19 14:09:02,Driver Cancelled,eBike,,,1,14,0,Saket A Block
2024-01-05 11:10:02,Driver Cancelled,Go Sedan,,,1,11,0,Subhash Chowk
2024-12-22 04:40:50,Completed,Auto,7.7,651.0,0,4,1,Jahangirpuri
2024-05-08 22:58:27,Completed,Auto,23.21,415.0,0,22,0,Pulbangash
2024-07-15 17:14:23,Driver Cancelled,Bike,,,1,17,0,Palam Vihar
2024-04-26 14:38:13,Customer Cancelled,Go Sedan,,,1,14,0,Greater Kailash
2024-07-24 15:21:21,Driver Cancelled,Premier Sedan,,,1,15,0,Saket
2024-01-13 08:04:49,Driver Cancelled,Auto,,,1,8,1,Shastri Nagar
2024-06-30 11:27:31,Completed,Premier Sedan,29.21,727.0,0,11,1,Khandsa
2024-08-30 18:43:24,Driver Cancelled,eBike,,,1,18,0,Chanakyapuri
2024-02-15 07:55:35,Completed,Premier Sedan,30.45,302.0,0,7,0,Manesar
2024-10-20 20:40:00,Customer Cancelled,Auto,,,1,20,1,Sarai Kale Khan
2024-04-26 18:13:20,Driver Cancelled,Bike,,,1,18,0,Moolchand
2024-05-18 21:51:46,Driver Cancelled,Premier Sedan,,,1,21,1,IMT Manesar
2024-02-28 15:11:55,Customer Cancelled,Go Sedan,,,1,15,0,Ashram
2024-11-11 20:06:27,Completed,Go Sedan,2.09,392.0,0,20,0,Madipur
2024-11-19 21:18:07,Driver Cancelled,Premier Sedan,,,1,21,0,Pragati Maidan
2024-12-23 18:19:48,Customer Cancelled,Auto,,,1,18,0,Adarsh Nagar
2024-11-09 17:57:48,Completed,Go Mini,43.22,1052.0,0,17,1,Azadpur
2024-10-06 07:17:19,Driver Cancelled,Premier Sedan,,,1,7,1,Shastri Nagar
2024-10-18 23:11:44,Completed,Auto,48.69,921.0,0,23,0,Shivaji Park
2024-04-17 13:46:36,Completed,Bike,25.96,189.0,0,13,0,Mandi House
2024-08-20 16:44:33,Incomplete,Premier Sedan,18.89,314.0,1,16,0,Indraprastha
2024-12-13 13:48:26,Completed,Go Mini,19.14,115.0,0,13,0,Moti Nagar
2024-11-02 19:17:25,Completed,Bike,15.33,670.0,0,19,1,Chanakyapuri
2024-07-11 14:35:05,Completed,Bike,27.13,751.0,0,14,0,Kaushambi
2024-10-12 16:45:00,Completed,Auto,16.32,517.0,0,16,1,Tagore Garden
2024-09-29 12:37:59,Completed,Go Mini,18.13,928.0,0,12,1,Faridabad Sector 15
2024-02-29 12:48:28,Completed,Go Mini,27.52,336.0,0,12,0,Pulbangash
2024-08-03 12:27:33,No Driver Found,Auto,,,1,12,1,Model Town
2024-07-15 06:30:07,Completed,Go Sedan,4.96,476.0,0,6,0,Satguru Ram Singh Marg
2024-04-09 17:41:41,Driver Cancelled,Go Sedan,,,1,17,0,INA Market
2024-08-13 12:49:17,Completed,Bike,12.29,104.0,0,12,0,Nirman Vihar
2024-08-17 15:17:40,Completed,Auto,7.29,579.0,0,15,1,Chandni Chowk
2024-08-22 12:15:54,Completed,Go Mini,44.75,181.0,0,12,0,Karol Bagh
2024-03-15 16:38:52,Completed,Go Sedan,46.07,1727.0,0,16,0,Chandni Chowk
2024-10-26 19:44:01,Driver Cancelled,Premier Sedan,,,1,19,1,Nirman Vihar
2024-04-07 22:21:38,Driver Cancelled,Auto,,,1,22,1,Pitampura
2024-01-17 09:47:34,Completed,Auto,22.75,339.0,0,9,0,Moolchand
2024-07-14 21:40:13,Completed,Auto,31.3,833.0,0,21,1,Sonipat
2024-01-18 05:53:26,Completed,eBike,11.62,221.0,0,5,0,Khandsa
2024-11-08 07:00:32,Driver Cancelled,Go Sedan,,,1,7,0,Rajouri Garden
2024-04-29 10:19:52,Completed,Go Mini,27.19,368.0,0,10,0,Shahdara
2024-04-11 19:06:23,Completed,Go Sedan,10.34,770.0,0,19,0,Khandsa
2024-04-08 17:18:39,Completed,Premier Sedan,5.24,140.0,0,17,0,India Gate
2024-10-24 13:37:48,Completed,Auto,31.52,249.0,0,13,0,Connaught Place
2024-07-06 18:38:19,Completed,Auto,19.44,163.0,0,18,1,Ashok Park Main
2024-12-01 18:58:47,Completed,Auto,32.47,1764.0,0,18,1,Sushant Lok
2024-12-01 10:25:53,No Driver Found,eBike,,,1,10,1,Mansarovar Park
2024-09-21 15:05:38,Completed,Bike,39.56,354.0,0,15,1,Lok Kalyan Marg
2024-05-13 04:00:36,Driver Cancelled,Premier Sedan,,,1,4,0,Vatika Chowk
2024-02-10 22:25:41,Driver Cancelled,Go Sedan,,,1,22,1,Cyber Hub
2024-03-31 19:15:38,Completed,Bike,33.54,124.0,0,19,1,Badarpur
2024-03-09 09:34:01,Completed,Go Sedan,6.69,537.0,0,9,1,Bhikaji Cama Place
2024-06-22 20:05:28,Completed,eBike,20.15,1316.0,0,20,1,Ghitorni
2024-07-08 10:30:09,Incomplete,Bike,8.4,328.0,1,10,0,IIT Delhi
2024-11-12 19:38:43,Customer Cancelled,Go Mini,,,1,19,0,Peeragarhi
2024-02-24 17:18:51,Completed,Auto,21.07,733.0,0,17,1,Jama Masjid
2024-10-31 14:46:35,Driver Cancelled,Go Sedan,,,1,14,0,Noida Film City
2024-06-21 08:22:00,Completed,Premier Sedan,12.52,298.0,0,8,0,Vatika Chowk
2024-06-14 09:45:28,Completed,Auto,43.87,858.0,0,9,0,Rajouri Garden
2024-04-24 17:06:19,No Driver Found,Go Sedan,,,1,17,0,Madipur
2024-11-11 16:23:38,Completed,Auto,32.54,467.0,0,16,0,Greater Noida
2024-02-13 16:17:42,Completed,Go Sedan,16.85,823.0,0,16,0,Indraprastha
2024-12-14 08:28:49,Completed,Premier Sedan,30.16,413.0,0,8,1,Jahangirpuri
2024-09-05 13:59:52,Completed,Premier Sedan,46.99,432.0,0,13,0,Raj Nagar Extension
2024-09-06 23:29:34,Completed,Auto,30.43,455.0,0,23,0,Jor Bagh
2024-07-21 18:19:54,Customer Cancelled,Go Sedan,,,1,18,1,Lok Kalyan Marg
2024-07-22 10:40:26,Driver Cancelled,Auto,,,1,10,0,GTB Nagar
2024-09-15 06:07:23,Completed,Bike,42.68,450.0,0,6,1,South Extension
2024-10-21 11:46:44,Completed,Auto,20.76,770.0,0,11,0,Bahadurgarh
2024-08-01 06:12:54,Completed,Go Sedan,6.58,875.0,0,6,0,Ramesh Nagar
2024-06-06 19:38:20,Completed,Auto,16.41,141.0,0,19,0,Sadar Bazar Gurgaon
2024-02-15 20:49:04,Completed,Premier Sedan,10.89,212.0,0,20,0,Sadar Bazar Gurgaon
2024-08-12 11:16:17,Driver Cancelled,Go Mini,,,1,11,0,DLF Phase 3
2024-06-18 17:07:14,Completed,Uber XL,49.26,630.0,0,17,0,Ashram
2024-01-08 16:54:05,Completed,Premier Sedan,46.6,263.0,0,16,0,Golf Course Road
2024-06-03 05:36:39,Completed,Go Sedan,16.76,807.0,0,5,0,Rohini West
2024-10-02 09:51:54,Completed,Premier Sedan,45.71,418.0,0,9,0,Vidhan Sabha
2024-09-04 16:32:43,Completed,Auto,8.34,268.0,0,16,0,Sadar Bazar Gurgaon
2024-07-11 19:30:09,Driver Cancelled,Go Mini,,,1,19,0,Green Park
2024-02-18 17:50:09,No Driver Found,Bike,,,1,17,1,Kalkaji
2024-08-08 21:15:02,Incomplete,Auto,4.6,953.0,1,21,0,Indraprastha
2024-08-28 08:20:00,Completed,Uber XL,48.84,773.0,0,8,0,Pulbangash
2024-10-02 16:55:54,Driver Cancelled,Bike,,,1,16,0,Shivaji Park
2024-01-29 15:01:11,Completed,Go Sedan,34.83,137.0,0,15,0,Greater Noida
2024-11-07 19:45:06,Completed,Auto,27.67,215.0,0,19,0,Kirti Nagar
2024-03-22 19:14:56,Completed,Premier Sedan,21.68,113.0,0,19,0,Indirapuram
2024-08-04 11:31:48,Customer Cancelled,Go Mini,,,1,11,1,Paharganj
2024-09-13 12:04:56,Completed,Auto,5.27,343.0,0,12,0,Mundka
2024-05-25 16:59:49,Completed,Go Mini,2.65,477.0,0,16,1,Peeragarhi
2024-09-21 14:07:00,No Driver Found,Go Sedan,,,1,14,1,Tughlakabad
2024-05-09 15:36:47,Completed,eBike,15.33,523.0,0,15,0,Shivaji Park
2024-11-26 23:51:33,Completed,Bike,48.96,601.0,0,23,0,Udyog Bhawan
2024-03-08 21:05:15,Incomplete,Auto,5.11,698.0,1,21,0,Kaushambi
2024-03-18 12:12:23,Completed,Bike,35.76,2145.0,0,12,0,Samaypur Badli
2024-05-08 19:02:56,Completed,Bike,36.19,313.0,0,19,0,Green Park
2024-05-07 06:31:59,Driver Cancelled,Go Mini,,,1,6,0,RK Puram
2024-08-29 08:29:40,Completed,Premier Sedan,18.15,480.0,0,8,0,Central Secretariat
2024-09-06 22:18:29,Completed,Premier Sedan,18.58,953.0,0,22,0,Pragati Maidan
